image,url,question,original,pnoun,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,pword,nword,pemoji,nemoji,pun1,pun2,pun3,padv,nadv,favorite_count,retweets_count,hour,level,result
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,13,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,13,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,127,44,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,1,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,1,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,95775,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,2,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,2,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,2,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,3,2,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,1,0,3,0,0,1,0,0,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,-1,82,10,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,2,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.066666667,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,1,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,-1,0,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,0,0,1,0,0,0,11,0.043478261,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,3,0,11,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,2,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,333,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,333,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.038461538,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,10,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,15,1,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,9,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,9,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,1,0,1,0,0,0,8,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,4355,8,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,8,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,8,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,49,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,96,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,6,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,-1,4,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,3,0,7,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,-1,0,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,4,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,1,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,-1,0,46,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,3,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,8,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,0.035714286,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,5,0.037037037,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,7,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,13,3,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,0,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,3,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,15,1,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9,1,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,11,0,4,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,238,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0.045454545,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,1,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,5,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,1,0,1,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,2,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,2,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,96,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,2,0,2,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
